Genre,Centroid,Bandwith,Tonnetz,Chroma,RMS,Flat,Contrast,Zero-Crossing-Rate,Roll-Off,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13,MFCC-14,MFCC-15,MFCC-16,MFCC-17,MFCC-18,MFCC-19,MFCC-20
classical,1983.7751572892867,2112.325696633379,0.026412640521977778,0.269715,0.18602574,21.226276605156265,4242.224206061485,0.08622601266434649,4242.224206061485,-82.130196,98.281494,-16.521841,68.43462,1.434923,29.857725,-5.2819605,24.396568,-10.477877,14.397421,-7.896055,10.021555,-8.499246,6.674568,-6.288647,4.4420295,-7.257452,2.3182235,4.2387967,1.0996614
classical,2340.9255024734985,2140.6274607808523,0.02015065978744976,0.2690939,0.2085754,21.08061740498679,4716.54588031105,0.12287165264887857,4716.54588031105,-29.381208,101.87547,-29.11233,69.73011,-16.168983,19.438528,-18.33918,19.062609,-18.282995,15.279578,-8.244228,2.4893925,-14.794669,4.6043053,-12.2429085,5.2625146,-10.682246,6.4136863,-6.4074388,-7.0173607
classical,2446.2488617390654,2331.0049087584293,-0.026181596891455515,0.26583213,0.18539381,21.257104377200452,5192.782727305685,0.12111678569702243,5192.782727305685,-35.46846,94.10064,-24.217218,43.31534,-16.380928,29.513052,-5.864533,28.445436,-13.962112,13.7453985,-9.19917,15.588234,-8.49749,11.400664,-6.135518,9.3223505,-6.6100965,3.50287,-3.2875037,3.6574104
classical,2138.1443459471443,1970.8392521746716,-0.06427224638866402,0.2657269,0.19033647,20.98240715998808,4201.114606746664,0.12193549702726218,4201.114606746664,-19.165882,118.840706,-52.14489,42.70032,-21.57285,27.6777,-14.611529,27.019527,-17.127966,18.968197,-10.767422,9.388282,-4.6614876,1.085177,-5.038619,4.0511737,-6.4160476,1.9920678,-5.504744,0.45391318
classical,3010.922425380589,2386.8119095161283,0.0019750187108553284,0.2754306,0.24282901,20.068601746042667,5633.4556491081785,0.17930646691318639,5633.4556491081785,11.953702,69.42064,-23.265295,60.700085,-20.82187,25.098858,-16.187572,15.548446,-10.504553,18.777107,-13.392752,17.374573,-11.054032,10.268478,-8.710126,8.18328,-4.9623113,5.4210343,-5.4967732,9.081654
classical,2464.2908930549056,2037.6875577545443,0.013085589248089896,0.2593122,0.09362838,20.94684245995356,4549.026552983613,0.15186113326566125,4549.026552983613,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700516,-19.727627,-0.77840775,-9.097811,12.417602,-5.458702,4.236134,-10.867431,-2.947071
classical,2683.232916635994,2126.696034125019,-0.034896249274718065,0.27094895,0.09044641,20.454830270151742,4972.29638332004,0.17726459783449341,4972.29638332004,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210556,-15.712456,18.088774,-18.111538,12.935681,-17.24048,3.3142948,-7.573793,5.8615556,-7.9239125,6.83218,-5.666312,1.3475285
classical,2718.6937185858947,2271.302364279205,-0.0027288718635803235,0.2635798,0.20710796,20.52498588486106,5228.837935941126,0.1437182031854215,5228.837935941126,-24.984938,77.5327,-30.377949,68.362,-6.511033,24.695715,-9.80775,19.519594,-11.459886,18.600405,-14.158085,14.448771,-5.925431,9.09078,-7.701838,5.8399487,-6.626938,2.299379,-7.4967046,5.77133
classical,2847.682766447227,2497.4780374468264,-0.012511918366703435,0.26836947,0.13984975,20.666946930964226,5929.641277552204,0.1440546754156999,5929.641277552204,-73.529945,74.65846,-16.444176,55.64547,-7.73465,36.538662,-18.304913,27.82096,-11.9202,20.062939,-11.357838,14.711522,-7.292049,9.596542,-6.747253,7.88831,-3.5775137,2.662014,-5.1000333,3.0332627
classical,2707.018738133517,2234.822828256973,0.03721356211444715,0.26352584,0.09046083,20.561003969726734,5291.122684345998,0.16082730628866976,5291.122684345998,-104.72376,87.75372,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189,10.281916,-4.6970162,9.941506,-5.6219487,4.7915907,-11.673745,2.961579
classical,2141.5802033326468,2217.634537078127,-0.0028377759862726545,0.25601244,0.14654946,21.500732499332322,4683.230201384861,0.08463503903228925,4683.230201384861,-93.54413,100.64616,-23.339111,52.490635,-7.746713,39.590942,-7.766726,26.725874,-12.482563,11.733807,-10.551812,23.023441,-9.955353,4.162056,-12.794265,1.787793,-2.0173979,1.9362237,-9.054855,-7.048695
classical,2522.124744059678,2275.655422133642,0.017536524648553226,0.27547243,0.22971004,19.459148423818526,5088.755539896317,0.1385170449052591,5088.755539896317,0.2567204,94.185646,-32.401512,45.45294,-15.199273,25.886078,-12.390217,19.618542,-6.8050227,17.22498,-12.9858885,13.681323,-8.688227,6.829992,-8.352292,4.9722,-4.3378067,4.7811003,-4.180623,2.5485837
classical,2906.627286728838,2374.5280304474168,0.01758511151758712,0.2781359,0.22736318,19.883855424335444,5518.770109030597,0.1725668261794277,5518.770109030597,4.921885,75.08444,-24.7378,57.01522,-21.784542,26.046984,-12.561589,17.442467,-10.241611,18.605198,-13.02789,18.950468,-9.700774,11.361166,-7.272072,7.7243614,-5.398254,3.411697,-6.9312916,6.545413
classical,2908.3001308408593,2286.2525915365336,-2.0207062322032207e-05,0.2752969,0.21747482,20.044020679642347,5405.816551261601,0.1781082330336427,5405.816551261601,-1.9132981,72.68616,-32.791992,63.605476,-18.55635,25.870161,-13.8591,18.078884,-11.946615,19.672184,-13.95425,18.755697,-11.187991,7.9585447,-10.2883,5.3172016,-9.030465,4.323158,-5.6397243,8.738863
classical,2795.3269855888425,2321.7019474707813,-0.0173092398267904,0.27576092,0.21236151,20.58688483150086,5455.111432352088,0.16367995637567673,5455.111432352088,0.36834213,79.70758,-30.644737,61.064266,-17.460552,26.701656,-21.24414,22.358158,-13.016821,17.87094,-13.373003,19.25502,-10.970987,10.71206,-9.423092,7.6681566,-8.685478,3.1669948,-6.834138,3.8841953
classical,2716.9196684869157,2208.808841809875,-0.003939308113993025,0.2749117,0.23981513,18.95356679156915,5123.145380927349,0.16219169929427688,5123.145380927349,4.0256376,83.2709,-37.250732,62.33895,-14.855973,23.411692,-10.471728,16.797787,-7.959584,16.292543,-11.260961,13.323189,-7.821479,6.427265,-5.4810557,4.6836996,-5.142145,3.024469,-2.7749033,3.8161287
classical,2647.101020684193,2256.609599780877,-0.007544946204728592,0.27307484,0.1518885,21.477981847916602,5304.828659730279,0.1577129555781129,5304.828659730279,-46.60955,86.80202,-34.776672,49.884212,-18.167683,28.71651,-23.474312,15.655808,-8.9346695,10.58892,-18.180574,12.433222,-13.548781,4.667716,-11.675347,5.3136535,-13.538422,1.3752981,-4.7153225,-3.1211722
classical,2323.601875913331,2263.873465197215,-0.021968502012007594,0.26473707,0.11595993,21.910622375255716,5018.635236912703,0.1200435487964037,5018.635236912703,-96.652916,101.72488,-16.835794,47.300335,-27.080929,28.283823,-17.181023,21.641132,-17.88522,7.021394,-14.604523,15.221765,-16.001877,3.4856997,-13.509424,0.34934795,-9.605407,2.9687462,-7.052401,-3.1193733
classical,3338.5301945366296,2697.144482632603,-0.009190930693345803,0.27072892,0.2671389,19.098263132163225,6670.904725112384,0.18673944436388246,6670.904725112384,22.829609,60.81942,-6.3977017,53.160328,-13.251242,27.90263,-14.308226,29.683228,-17.330416,20.300093,-9.74171,17.12307,-8.25026,8.697965,-10.176364,8.019858,-8.124338,4.9052997,-2.4770863,3.1911125
classical,2644.877602637342,2268.1246416585423,0.02819609213312485,0.2700265,0.091984704,19.67277827402125,5176.9201008736945,0.1416087375531709,5176.9201008736945,-105.01983,80.71132,-28.524958,66.808876,-20.705503,29.117426,-9.36118,22.350224,-12.045786,13.597408,-14.733175,11.056683,-15.270406,5.311227,-14.495983,4.748026,-11.455179,-0.11249133,-6.5016904,-2.6687663
classical,2760.046329528715,2242.641755826173,0.022902907251209154,0.27062932,0.095366985,20.98028566526156,5259.580621918503,0.17120583188321734,5259.580621918503,-86.23198,76.771484,-42.36282,53.992195,-8.330779,29.406782,-7.8969398,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030064,6.4777346,-8.350163,4.8721023,-11.783129,1.6611496,-10.603472,-3.7784684
classical,2986.8104434412007,2408.5889199923004,0.01941398029517346,0.27477816,0.24894612,19.635003379142226,5628.376277914733,0.1774496386794277,5628.376277914733,16.490421,71.18601,-22.352016,60.271378,-18.55372,27.62332,-12.408052,16.954391,-8.729571,17.86587,-13.46914,18.926594,-11.023099,9.914115,-7.371373,6.729967,-5.9520736,3.8234427,-6.1829176,7.1741285
classical,2814.947126355226,2547.9267860673253,-0.0011264160399850945,0.27503,0.2694679,19.313046803559555,5897.1582824282195,0.13179062137470998,5897.1582824282195,-1.694594,73.40456,-15.908845,55.804432,-1.9026613,34.030216,-8.318228,32.759865,-9.707088,20.836563,-9.03743,13.959178,-9.585643,4.956871,-6.618671,6.479055,-6.448527,2.2295117,-3.010702,1.9822056
classical,2710.4946368936166,2264.2673702812735,0.015973585630439827,0.2749132,0.12733027,21.213894651342965,5323.439142709542,0.14385528446442383,5323.439142709542,-74.911835,79.12138,-40.891678,54.720924,-9.688235,37.257725,-14.983511,20.934235,-17.433065,16.575285,-11.098043,15.470943,-11.12968,10.475514,-6.382456,5.542599,-7.292282,2.9142509,-0.5732952,-2.8404098
classical,3400.8644228984567,2458.5508973815463,0.016883471193072902,0.2730299,0.22616892,19.92555590629898,6163.292352450696,0.22838043189288476,6163.292352450696,9.602478,54.68124,-21.033062,60.16367,-21.077375,32.142235,-15.838814,21.44647,-8.722074,19.363522,-12.378997,19.74797,-10.804131,12.306622,-8.372664,8.230514,-7.0934706,4.320415,-7.3383617,6.0292535
classical,2390.325070408216,2027.6237770940734,0.025991805282787984,0.2603679,0.08802084,21.27382246733574,4449.812277950986,0.14432166292053364,4449.812277950986,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052896,-15.888565,11.074281,-18.491041,-0.81779605,-5.6230206,4.670704,-8.742448,2.119905,-8.560504,0.22010231
classical,2090.1932442834777,2065.3245237084275,0.02274655620622276,0.2562925,0.16623126,21.803225305337058,4392.865032718242,0.09328588735015468,4392.865032718242,-67.92382,108.93854,-33.82898,50.489887,-21.362122,21.491245,-14.87039,11.620576,-19.260172,10.526649,-13.919645,5.553815,-14.43082,1.987512,-14.659933,-3.0335078,-13.951229,-2.0778677,-9.04986,-7.537605
classical,2629.850144286781,2248.6904965272074,0.026382082169871954,0.26783714,0.08825739,19.983469954155964,5190.917515588747,0.15901012966453984,5190.917515588747,-96.3197,90.949715,-32.21954,54.32833,-23.034355,27.715986,-16.943092,21.053059,-18.197136,22.608377,-9.003789,14.271802,-10.993184,10.094118,-11.178228,5.784659,-9.891548,4.401553,-6.972505,1.2492706
classical,2889.0702300106204,2337.442957983649,-0.041350991591836576,0.27267116,0.22439936,20.592448920037047,5484.788283062645,0.1765742821925754,5484.788283062645,9.593645,76.35294,-31.271177,56.885223,-20.743324,27.245623,-16.636316,19.367924,-13.913679,19.664995,-16.060602,17.488628,-12.95419,11.711626,-11.182296,5.4727316,-8.584166,4.101716,-4.420198,8.824792
classical,2315.2761540872916,2066.554250207105,0.01517207437223492,0.27799416,0.1257114,19.464834027588466,4615.882735462587,0.1394849218145785,4615.882735462587,-58.26438,105.850105,-43.89204,58.44615,-18.43399,27.973726,-17.970457,21.04627,-15.554038,13.396519,-15.686207,9.36363,-15.322578,1.5363104,-5.97212,2.058003,-6.811773,4.215313,-3.4087605,1.7598672
classical,2725.311102696294,2400.1015931032102,-0.05380935263052672,0.25878718,0.0408314,19.361221078723084,5496.87885187065,0.13498352003576952,5496.87885187065,-201.1977,76.78211,-14.798453,68.737755,-12.944738,36.95659,-10.983901,23.68839,-12.268321,16.671509,-11.074646,15.571094,-11.184891,10.576072,-3.8928409,7.0756917,-9.829377,2.664597,-8.994469,-2.2220016
classical,2068.483410168344,2199.40879678066,-0.026420232609384104,0.25049773,0.24464075,20.73414111277076,4439.486998803654,0.08885850190931942,4439.486998803654,-40.49335,105.29485,-14.107663,54.843636,-1.1911925,20.077198,-11.698835,22.175388,-10.231946,14.189074,-6.91101,13.343559,-9.252238,6.9309835,-4.3974,7.8008704,-7.6258655,0.65484345,-3.9704366,-0.005305669
classical,2710.685063541092,2194.8585950265065,0.011799448458778596,0.27460355,0.10457902,19.985477453715646,5083.10161687935,0.1665242985063805,5083.10161687935,-74.115265,80.08523,-46.961487,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790165,-11.678598,13.847807,-16.471899,7.7532353,-10.609654,7.502063,-10.357538,4.9837775,-8.218247,1.2317387
classical,2980.036506224992,2297.4097540176367,0.0218392845514753,0.27403304,0.21749426,20.289933882813063,5461.947766368185,0.19398775860402165,5461.947766368185,10.019839,74.12789,-32.235733,62.768585,-23.328833,30.029894,-14.879809,20.1592,-12.146163,19.189724,-14.9750185,18.799034,-12.281959,11.286605,-9.482749,7.921746,-5.6180816,4.6552825,-5.2847295,6.8328447
classical,1988.333597965314,1987.1486341855389,0.03596543819632995,0.27632082,0.13327341,20.580231076896524,4148.097629060325,0.09239202677880898,4148.097629060325,-129.66246,104.03299,-26.970753,68.23634,2.425264,22.584347,-12.082628,17.048147,-5.671188,13.662891,-2.794214,5.3808403,-2.997646,2.975844,-5.824659,3.9412982,-5.9921503,-1.9724138,2.3911655,-3.8595715
classical,2740.919149183463,2301.9114259897506,-0.004327678785625833,0.27161998,0.14906156,19.723113141935176,5408.697637217228,0.15991871797660479,5408.697637217228,-42.059067,86.99415,-27.527782,62.616234,-27.00237,32.331196,-18.957167,22.128767,-14.316716,19.505413,-10.960919,16.760109,-12.377029,10.510588,-6.712958,6.5100617,-9.196508,6.5677867,-5.781969,1.3303193
classical,2464.2908930549056,2037.6875577545443,0.013085589248089896,0.2593122,0.09362838,20.94684245995356,4549.026552983613,0.15186113326566125,4549.026552983613,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700516,-19.727627,-0.77840775,-9.097811,12.417602,-5.458702,4.236134,-10.867431,-2.947071
classical,2269.161870673109,1928.9447571877722,0.015550574293057418,0.25731573,0.09754965,20.771758526650064,4186.5592938841355,0.1373478888727765,4186.5592938841355,-100.42342,104.69319,-57.254,56.57685,-5.55565,22.833267,-6.171516,23.097109,-19.071957,17.795355,-13.782983,9.9627905,-14.858659,0.34510863,-7.337756,6.9754953,-12.673841,-0.55054015,-11.756443,-1.53629
classical,2792.6082418841806,2250.7128064349204,0.02446944694258265,0.27410713,0.09689618,20.640421987717275,5321.340779527987,0.16249154098994587,5321.340779527987,-100.889046,76.13688,-29.544008,69.70981,-17.342714,21.39084,-12.918476,22.007465,-9.841167,18.424643,-12.047207,8.983145,-20.870852,-2.684189,-9.635389,2.9307482,-7.5031753,0.53342575,-4.9685674,-3.1777692
classical,1443.832860464895,1727.2151797021197,-0.03426789912901875,0.22590657,0.26595938,20.26796012002209,3286.428103701421,0.046537772500966745,3286.428103701421,-90.71683,128.03282,-34.72987,73.73097,4.348353,28.08752,-0.52144814,17.3454,4.391154,12.304352,2.2642078,5.6752715,-6.7603726,-0.4775195,-0.28337687,5.876618,-3.9556608,-1.294904,3.513754,-1.2508035
classical,2375.371970892923,2231.730875808409,0.013913968999489539,0.2713905,0.17008242,20.749669383492414,4898.1542175717805,0.10796566850348027,4898.1542175717805,-66.68024,88.369576,-27.548222,53.182358,-9.191762,27.966816,-8.108185,26.2966,-8.240403,12.689763,-7.1285152,13.682774,-8.3691435,7.960476,-6.297391,8.126195,-4.967942,6.1674557,0.3678146,2.6921854
classical,2339.89274639479,2152.0353593307123,0.008986855961260172,0.26879215,0.19426143,20.325666536881926,4708.18573493692,0.11677021401295437,4708.18573493692,-35.23795,93.94743,-35.17942,62.7964,-11.723904,26.99777,-10.754326,24.07363,-13.038538,13.60275,-12.412999,13.56914,-12.245766,5.922628,-11.979134,3.3146532,-11.960471,-1.3725535,-2.3994005,-2.6271524
classical,2390.325070408216,2027.6237770940734,0.025991805282787984,0.2603679,0.08802084,21.27382246733574,4449.812277950986,0.14432166292053364,4449.812277950986,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052896,-15.888565,11.074281,-18.491041,-0.81779605,-5.6230206,4.670704,-8.742448,2.119905,-8.560504,0.22010231
classical,2254.6069856925624,2071.0284397291894,0.019257633789274736,0.27160546,0.13622084,20.380788240368155,4381.532206170244,0.12011605459686775,4381.532206170244,-82.511116,97.34172,-34.367928,71.4085,-3.2920291,17.37537,-9.026282,16.017792,-19.010939,12.084585,-9.567409,13.953285,-14.459843,7.9577527,-7.1279078,5.176864,-7.204415,0.6724305,-4.835922,-2.1045957
classical,2642.092457179371,2461.3487591040994,-0.020152630773042225,0.26165053,0.2933532,20.45126942569069,5567.132384262616,0.1212886093387471,5567.132384262616,2.7837267,77.06304,-17.550632,57.951275,0.744292,28.829195,-7.8589907,27.606932,-13.541932,17.285963,-7.569737,13.035099,-8.743485,6.266875,-8.743375,5.6306767,-10.76285,1.7261285,-7.0375786,-1.5987146
classical,2241.1592828907596,2115.949176940201,-0.006963517980962749,0.26649514,0.13896145,20.67121226301227,4490.771994181409,0.11569735474671307,4490.771994181409,-95.38948,92.07625,-28.034975,52.784756,-3.0201979,25.395441,-6.1320233,20.092926,-10.223895,12.403391,-8.271536,11.690027,-9.267028,2.8007576,-4.4346385,5.4987206,-6.276275,3.8276272,-0.42816398,4.6510053
classical,2760.046329528715,2242.641755826173,0.022902907251209154,0.27062932,0.095366985,20.98028566526156,5259.580621918503,0.17120583188321734,5259.580621918503,-86.23198,76.771484,-42.36282,53.992195,-8.330779,29.406782,-7.8969398,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030064,6.4777346,-8.350163,4.8721023,-11.783129,1.6611496,-10.603472,-3.7784684
classical,2807.8057560020857,2407.4894835942896,-0.013927948017543205,0.2768781,0.1152983,19.193179341789484,5673.857467191126,0.15372966816511988,5673.857467191126,-78.647804,80.88358,-24.585789,47.03045,-23.746138,27.425705,-17.417696,22.27785,-13.530481,21.572744,-11.101342,15.5853405,-9.702448,10.518509,-8.840232,6.216417,-4.7644897,4.530612,-3.4233685,3.1702118
classical,2442.504289552598,2102.8815684604724,0.01316038164686664,0.26509768,0.18228553,20.40532130999396,4728.594814928944,0.14982190762761022,4728.594814928944,-15.625049,99.14236,-45.630257,55.01213,-18.020164,23.897812,-19.600197,27.33792,-15.103914,18.797401,-16.146687,9.214215,-16.21849,5.446563,-4.650935,6.2800975,-4.700804,7.448506,-5.884447,-0.7042058
classical,2459.5208917950536,2221.3730531524143,0.02252807247530103,0.27475047,0.18441163,20.201421568486026,5024.347447795823,0.1428334058391338,5024.347447795823,-15.672693,100.08496,-37.59761,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529786,3.6817815,-7.7056265,3.932887,-8.118255,6.9473047,-2.0590782,3.8998313
classical,2743.0733398472707,2450.8768853910947,0.0017852637630599096,0.2756543,0.048833318,20.06912296924125,5626.144685324826,0.14284662304234338,5626.144685324826,-197.25981,74.13584,-10.736386,54.705547,-7.6014204,18.409927,-18.879755,11.596196,-14.562567,18.414227,-16.470966,12.570959,-10.469237,12.352262,-6.260325,10.485498,-7.064262,3.7278063,-3.2286577,0.6580454
classical,2683.232916635994,2126.696034125019,-0.034896249274718065,0.27094895,0.09044641,20.454830270151742,4972.29638332004,0.17726459783449341,4972.29638332004,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210556,-15.712456,18.088774,-18.111538,12.935681,-17.24048,3.3142948,-7.573793,5.8615556,-7.9239125,6.83218,-5.666312,1.3475285
classical,2752.29322058845,2205.7506246531257,0.01524331092583528,0.2739278,0.15011945,20.27363727160658,5234.80827880293,0.16667346408546016,5234.80827880293,-43.095963,75.37249,-47.823303,53.022266,-12.325954,36.862835,-8.285685,28.386372,-14.524615,22.091658,-7.3449435,15.974339,-13.12713,12.259998,-10.446625,5.9282713,-6.671972,5.281168,-2.3263974,3.5843415
classical,2656.9415563624257,2337.704931454198,-0.0071525235659550485,0.28274488,0.11373729,18.332435907587865,5327.1529124673725,0.15871519721577726,5327.1529124673725,-75.53899,81.87487,-22.043093,69.874,-11.727045,25.740551,-18.521591,27.030558,-14.075854,22.139402,-12.094865,14.948557,-13.516832,5.8093734,-10.149074,6.777922,-10.485089,4.3710833,-5.463434,2.9659278
classical,2743.5018978296403,2140.599534678568,-0.018343960544380537,0.28213882,0.26962695,20.15703272871244,5129.681948774652,0.1795621253866976,5129.681948774652,26.65341,79.78971,-52.055866,51.3199,-16.369469,22.018023,-17.463215,30.917307,-15.998287,16.131706,-12.192199,11.308361,-12.454751,5.203653,-7.6789837,10.18491,-9.732246,-1.7004977,-7.616974,-3.9348874
classical,2198.9192295458615,2006.3317773276194,-0.010661056368680066,0.27267525,0.13272823,20.463837328813664,4447.472436466793,0.12834093133700697,4447.472436466793,-62.234993,115.17359,-42.7843,54.301395,-24.871056,20.127165,-21.63533,20.841627,-8.395902,20.32247,-10.730717,9.666508,-14.542503,6.930495,-7.477543,5.972606,-3.473475,6.566592,-6.5757904,2.9632413
classical,2789.433629800955,2247.73052403776,-0.017703434142129843,0.27907017,0.14405736,20.518025717298492,5346.429542488399,0.17988877912316317,5346.429542488399,-28.094532,84.013565,-43.699223,47.963398,-22.446869,19.900108,-25.177614,24.78486,-13.102411,24.660822,-16.40272,17.5464,-15.407458,8.628104,-9.936692,7.0574527,-9.476335,8.425924,-3.5276394,2.6218975
classical,2877.5418765981062,2101.362825488448,0.030597326885527514,0.2621321,0.07754347,20.78793128440074,5198.586533407048,0.18525232018561485,5198.586533407048,-117.906,65.43348,-51.41982,74.08295,-13.754418,25.73151,-13.124018,32.21793,-10.338713,21.69744,-7.7939715,12.340983,-14.446545,5.7806864,-13.260107,4.5684395,-11.387195,-0.6735419,-4.5681386,-0.22116138
classical,3274.5023368834463,2722.4884521944637,0.025938828792348784,0.26793578,0.11605348,18.54223510453547,6408.00146824246,0.18301936811194897,6408.00146824246,-52.940296,50.09013,-11.491269,46.324932,6.5430007,10.116378,5.4855285,8.844899,5.929942,6.625154,-4.0330343,9.778293,-3.1172316,3.653597,-6.502194,1.0854731,-4.482196,4.7096744,-2.755327,0.4985645
classical,2922.91881169065,2620.9441075603327,-0.02921357454778634,0.27491954,0.09723436,20.077330804051165,6037.132429578742,0.1528407168406806,6037.132429578742,-80.19851,64.840294,-15.457802,46.845818,7.9143405,21.768803,-2.1780026,21.984138,-7.7135434,11.146057,-4.2872386,11.4456625,-10.364867,11.72321,-7.101392,5.932563,-9.034272,5.5063896,-6.1980915,3.1290836
classical,2986.8439276969357,2458.8502452076336,0.015534928342172837,0.27481866,0.110896595,19.910002249164936,5817.953399162558,0.16920927892981438,5817.953399162558,-76.82907,68.00133,-11.254527,76.371796,-17.477226,25.340322,-17.897217,20.36891,-21.417898,14.218315,-15.766988,12.519557,-18.503286,10.830414,-13.70179,4.8676705,-11.978018,1.6423982,-7.640708,2.2286708
classical,2954.987188654447,2478.27504959738,-0.0011573768171028907,0.26538476,0.08897911,21.04405319069342,5928.192407736369,0.16328041920436967,5928.192407736369,-103.65423,73.85045,-16.147516,53.169357,-25.08461,33.998917,-13.661817,25.987879,-18.908804,18.671436,-12.78965,9.549381,-16.154251,8.778935,-12.542233,5.373735,-8.1114235,6.6675043,-4.502981,2.928184
classical,2699.8589073701387,2240.001110107518,-0.0030459573804494846,0.27842307,0.23059022,20.46028128896839,5157.318724169809,0.1714403428315932,5157.318724169809,8.767137,82.828575,-30.575233,66.71375,-16.364315,16.56509,-10.755587,29.541245,-25.093517,16.819788,-11.389715,12.785203,-13.344586,9.790851,-14.259832,9.601506,-8.033488,5.1764836,-2.9545672,4.4013414
classical,2464.583510706223,2204.684578614328,0.03409779463137748,0.2774445,0.12173561,20.21972619185399,4952.087147440545,0.13431926116589327,4952.087147440545,-79.60579,93.465515,-27.727808,64.066574,-18.799423,23.316315,-10.544774,13.356813,-17.534975,16.389614,-10.039802,8.944684,-16.07516,4.2843738,-14.801479,0.2581053,-8.213502,3.4196138,-3.7168067,-2.4295259
classical,2098.946281363983,2062.9067795246674,0.0014602140579148392,0.22075605,0.15425298,21.42083330193605,4449.612433838457,0.08823464991782676,4449.612433838457,-99.87088,102.13179,-23.61975,63.055237,-8.763341,30.725077,-9.637298,14.158516,0.38010976,13.219311,-10.086185,9.18603,-4.9288907,2.3070967,-7.1828656,-1.0955772,-4.927688,6.319269,-5.051447,-9.290357
classical,2690.7078058435827,2118.8095830289367,0.007246036762949229,0.26484725,0.14582604,21.70474327360413,5088.622310487964,0.14825774603634959,5088.622310487964,-122.13073,62.294144,-34.455505,75.62576,6.265152,22.035965,-10.951549,23.228693,-12.286277,5.6079226,-6.9927683,5.6084266,-14.394314,-0.48630452,-11.285436,2.1233432,-7.718037,-2.721611,0.8667411,-5.3201013
classical,3403.076270692487,2825.101248497606,0.00985900545819265,0.27750823,0.063436955,18.496231664625824,6902.990354462732,0.19235071357791958,6902.990354462732,-107.15857,47.66012,-8.623368,38.404957,8.464611,9.544071,1.011235,20.752398,0.7103535,11.781386,1.1649987,11.065436,-2.537655,7.584563,-4.2013817,7.0797977,-6.62206,4.5490694,-4.264682,4.287557
classical,3048.9220499644593,2358.945156956088,-0.00528900983768822,0.2776493,0.11807427,19.931911862301185,5663.032577762471,0.19649222979505027,5663.032577762471,-58.747185,70.53281,-19.414593,73.5974,-27.754702,23.767187,-17.899994,21.221153,-16.954805,16.129747,-15.227396,14.870985,-18.699234,11.312017,-14.634688,4.3110847,-12.718693,1.1638565,-8.023702,0.9185028
classical,3237.024467978614,2572.8561991738597,-0.048707189270922116,0.26104268,0.050436046,21.3206518689975,6228.183401156468,0.1980427965487239,6228.183401156468,-140.7743,55.93842,-12.305976,44.334286,-10.598108,10.867342,-0.9454211,22.24718,-9.377725,15.238384,-3.0571644,9.061381,-8.799073,8.731085,-12.109936,5.5577335,-12.472168,6.35424,-3.8567278,4.7147374
classical,2803.0748358615183,2183.19896828585,0.03599907194213016,0.27233425,0.11425508,20.06080060269163,5262.3867663319315,0.1768272972254447,5262.3867663319315,-64.16983,74.51786,-45.95962,65.874855,-14.656126,23.85036,-13.76839,37.754734,-10.581907,21.380354,-9.340069,17.906586,-10.783356,11.354784,-11.16355,8.706444,-8.961846,3.225159,-5.742966,2.4133368
classical,3047.6177641277013,2303.5326278545813,0.00831080220243804,0.27837124,0.0862796,19.510057377948737,5735.609297962587,0.20352264899941996,5735.609297962587,-84.9103,64.6441,-36.324474,65.36853,-13.865839,22.854403,-15.553912,36.286213,-13.659292,21.254707,-9.240201,19.162218,-10.595865,12.313643,-9.781299,10.54769,-9.899094,5.0463266,-5.3411255,3.790612
classical,2939.5934644365843,2522.7640637193963,0.0024370387108848114,0.2806956,0.06945514,19.7529053480159,5806.928665621374,0.16831088674593966,5806.928665621374,-108.10116,65.7679,-20.839346,47.553825,0.86709434,8.987105,-3.2015545,20.969145,-10.341167,7.8690705,-8.121823,12.040541,-9.151338,6.9961557,-8.7440605,5.779834,-12.3590975,3.4397657,-7.3712373,4.8633323
